Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],Surface area (sq. km) [AG.SRF.TOTL.K2],Population density (people per sq. km of land area) [EN.POP.DNST],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population) [SI.POV.DDAY],"GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]",Income share held by lowest 20% [SI.DST.FRST.20],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Contraceptive prevalence, any method (% of married women ages 15-49) [SP.DYN.CONU.ZS]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]",Forest area (sq. km) [AG.LND.FRST.K2],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],"Annual freshwater withdrawals, total (% of internal resources) [ER.H2O.FWTL.ZS]",Urban population growth (annual %) [SP.URB.GROW],Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]",Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],"Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]",Time required to start a business (days) [IC.REG.DURS],Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],Statistical Capacity Score (Overall Average) (scale 0 - 100) [IQ.SCI.OVRL],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]","Total debt service (% of exports of goods, services and primary income) [DT.TDS.DECT.EX.ZS]",Net migration [SM.POP.NETM],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD]
2005,YR2005,Belize,BLZ,280375,2.98554490009989,22970,12.2917580008768,..,..,1399738157.48889,4990,2424834534.30466,8650,..,69.376,3.129,90.57,..,89.3,20.9,..,95,98.4410781860352,113.270957946777,76.4665832519531,0.983900010585785,1.6,14253.45,..,0.661861074705111,2.94747417349311,574.230940704414,1.67632634438843,..,1461500000,2.19843795198149,2.91910732784508,9.82463564830653,16.9510605542251,46.1170030790284,47.6907287033869,17.8925761204242,17.9269243927472,57,..,16.2417379404721,0.961314171602944,34.23985733,..,66.6666666666667,62.4016421484776,85.10346335,1023162269.1,36.8493020363895,2397,44693322.844602,126908465.922063,11720000.2670288
2005,YR2005,Benin,BEN,8149419,3.177348170646,114760,72.2722507981554,..,..,6571349689.22837,810,16347374768.4514,2010,..,57.125,5.676,109.721,..,75,121.6,..,61,..,100.838829040527,..,..,1.3,38851.5,..,1.2621359223301,4.42828090728256,306.682599090806,0.355853600774169,72.2750910218262,6567654493.50831,1.71316456361184,4.29366413526147,26.6894285026991,21.6135923867357,18.483639980467,20.6122912074473,12.0860448919113,..,34.5,..,..,0.680970684993479,7.316681103,..,56.6666666666667,24.3009129298373,106.0623822,1557801170.5,6.07335600317587,30492,146939347.933076,-8788860.12677477,349079986.572266
2005,YR2005,Bermuda,BMU,64154,0.647413398667903,54,1188.03703703704,..,..,..,..,..,..,..,78.6853658536586,1.76,24.313,..,..,..,..,..,90.4875106811523,97.5409774780273,78.7026290893555,1.09012997150421,..,10,..,..,0.647413398667903,..,..,..,4868136000,1.67420611410508,6.7623747376536,0.80164153178958,9.95111886767338,..,..,..,..,..,..,..,..,83.73836526,..,..,21.2401625591397,91.30042935,..,..,-80,0,43700000,..
2005,YR2005,Bhutan,BTN,663323,2.03035343996667,38394,17.4022876931553,..,..,775986597.838078,1170,2594467186.74377,3910,..,65.805,2.798,53.76,..,52.3,57.6,..,93,66.098518371582,91.0595779418945,44.5511016845703,0.960030019283295,0.3,26556.45,..,..,5.7478073971772,307.542479304954,0.482419564597403,..,796938120.181406,7.287249352187,5.90277545415026,20.1999744993388,36.9170825694604,39.3023404705545,66.2218917004601,54.0352861465292,17.2602247494806,62,..,8.57626825591557,..,5.427220223,..,57.7777777777778,80.8092854001522,136.9489746,656602174.2,..,1779,0,6210884.3515,78769996.6430664
2005,YR2005,Bolivia,BOL,9377388,1.7329882488039,1098580,8.65631680974799,..,15.6,9396877270.88946,1000,36257389727.6557,3870,2,64.386,3.558,81.135,..,..,56.3,..,89,..,114.813163757324,87.0177612304688,0.981779992580414,0.3,540937,..,0.673346313212521,2.450839930909,553.924930908266,1.07172703003597,469.213815190328,9549077918.69677,4.42143312687979,5.94079763021928,11.7927215329112,26.2692194219914,35.5481429306567,32.0937984307176,14.2536216336637,22.9723882357329,49,71.2736519099378,16.2151641027597,1.717004422633,25.82171069,..,70,55.0629081128872,114.8187211,6967641266.1,15.6635210117697,-14657,337040056.699114,-238620000,542880004.882813
2005,YR2005,Bosnia and Herzegovina,BIH,4094297,-1.17913407901923,51210,79.96673828125,..,..,11522373325.7293,2810,25415388799.3059,6210,..,75.42,1.203,17.153,..,99.9,8.9,..,90,..,..,..,..,..,21071.55,..,1.06676056338028,-0.455501858145626,1230.97493904326,3.96405037109821,2197.69108103296,11222953328.6704,3.89717798992193,6.18901576798206,8.29736825390212,21.4328391329964,24.3164228910803,60.0390399307182,28.7397822003268,35.510791697612,93,..,19.8860927318636,1.54421965764078,38.94116621,..,52.2222222222222,84.3806413754542,101.0648021,7007652582.9,7.34013598738177,-37107,2037731948.23597,623812851.5592,539890014.648438
2005,YR2005,Botswana,BWA,1892807,1.79764812587178,581730,3.33987436698251,..,..,8877968958.67156,4690,18832501287.1281,9950,..,52.61,3.08,59.696,..,94,71.3,..,93,97.716926574707,111.148590087891,83.6109466552734,1.00091004371643,24.6,170292,..,8.14393939583333,2.61610217385376,986.049290815176,2.26119208657214,1392.11234954224,9918907108.09702,4.55664567300684,15.4717065474711,1.82838052405033,42.8549522076655,52.9235535447696,35.5817985125809,25.374133887578,..,125,..,..,2.85800418504025,29.78549847,..,72.2222222222222,76.4802000596153,90.38636039,460538960.4,0.934225509445771,4771,117744505.789808,420854175.013436,48270000.4577637
2005,YR2005,Brazil,BRA,186797334,1.11720287765336,8515770,22.3491511269254,..,10,743913039336.817,3980,1987185833915.66,10640,2.9,71.753,1.974,77.864,..,98.6,24.8,..,98,..,133.262161254883,101.2919921875,1.02884995937347,0.4,5313346.5,..,1.01943119590178,1.49578304716073,1152.75656985554,1.77566775359549,2008.56721006521,891630177209.99,3.20213206130431,7.43122475252851,4.6511688230456,24.1725782837817,15.2438292672646,11.8429659475288,17.20488346411,..,..,..,..,1.52401339252107,46.15180215,..,86.6666666666667,21.9998161809414,99.71589304,188364545589.9,45.8097063907714,-42926,2805358000,15459981604.1196,217240005.493164
2005,YR2005,British Virgin Islands,VGB,23497,3.38472542151015,150,156.646666666667,..,..,..,..,..,..,..,74.723,1.341,28.028,..,100,15.4,..,..,107.75862121582,112.325576782227,117.331672668457,1.01785004138947,..,36.55,..,..,4.08096829640126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.39893913,..,..,658,..,-7142639000,..
2005,YR2005,Brunei Darussalam,BRN,366717,1.72066656308508,5770,69.5857685009488,..,..,8429133526.82658,22990,27474956035.5065,74920,..,74.731,2.022,20.331,..,99.7,9.5,..,98,107.359306335449,110.629699707031,96.587532043457,0.972459971904755,..,3885,..,1.08235294117647,2.2262293640862,6048.01522700066,13.6072223843404,8426.11605134204,9531402847.87311,0.38750720823208,18.7663191432748,0.946593335407581,71.5603386670035,70.1684471590321,27.2891694625922,11.3667044608845,..,..,..,..,2.3494276381516,63.5094637,..,..,81.2052551291246,159.9912389,..,..,1163,..,175068516.562807,..
2005,YR2005,Bulgaria,BGR,7658972,-0.752977445493645,111000,70.4986377025037,..,..,29128950814.9071,3800,79042085273.0348,10320,..,72.5609756097561,1.37,39.903,64.4,99.4,13.3,..,96,98.6592636108398,103.358596801758,89.2280578613281,0.967949986457825,0.1,35560,..,30.2693333333333,-0.254448057069833,2597.89616674405,6.2658541744854,4165.18039235553,29869284035.3218,7.05634894025069,6.59425924481347,7.28368572889434,24.2323985840088,42.5295657507757,57.1846454619625,27.7396716608631,35.1702120328628,39,..,20.8855219915078,2.25289822173234,79.90716067,..,86.6666666666667,100.109530461592,97.13713399,18507353591.6,25.2721746611776,-3832,1612912427.00584,4098122930.77934,..
2005,YR2005,Burkina Faso,BFA,13876127,3.14899280596388,274220,50.7168384502924,..,..,6137861272.03951,440,16153195620.5176,1160,..,53.092,6.182,128.128,..,..,152.8,..,84,31.7365798950195,58.3271903991699,14.2987804412842,0.782329976558685,1.4,69665,..,6.544,6.83787769629743,..,0.0763901874622177,..,6146352742.03313,8.66187322841225,3.73938539728054,26.7709190270281,20.1658324331189,9.84184747809064,24.3303222900142,17.5635935306702,11.3144980387629,40,..,10.4497340755746,1.35139448644928,4.565784098,..,66.6666666666667,28.1142341242914,85.0907426,2011339006.1,7.9470610405809,9794,56664819.5959556,52130040.8814284,698190002.441406
2005,YR2005,Burundi,BDI,7388874,3.69979693670807,27830,287.728738317757,..,..,995526620.226244,130,4127881290.60415,560,..,53.023,6.708,80.494,9.1,31.8,124.7,35.2,87,33.9464302062988,80.9731063842773,12.9839296340942,0.837559998035431,2.2,1939.4,..,2.78429423459245,6.2493860070609,..,0.0203007935932409,..,1117113045.65222,0.900000000901912,18.8415894769233,40.8481233922949,16.9330035986109,6.20000016552948,28.8999986757642,18.203587685931,..,13,..,..,4.43619004108442,2.070680864,..,45.5555555555556,29.2718808783656,107.5344515,1287893069.1,40.5188797225616,17913,71562.1616149131,584701.692574561,365579986.572266
2005,YR2005,Cabo Verde,CPV,492827,1.27507062329957,4030,122.289578163772,..,..,1001870336.47973,2030,1858712024.94059,3770,..,72.68,2.933,95.482,61.3,77.5,28,..,92,81.7521667480469,114.227310180664,71.0100631713867,1.02049994468689,0.6,412.2,..,8.43333333333333,2.74713750733129,200.881851034947,0.892808221984214,..,972241336.910099,6.91245798811823,-1.79488319809977,9.00118732269349,19.2110778495222,37.7773604608664,66.5664793961861,..,27.6038406715747,60,..,21.0769713606117,0.649497233340122,16.58205297,..,68.8888888888889,46.90193501227,98.37792263,477481514.4,9.57361109861946,-3673,136692598.596987,80513541.3322083,162869995.117188
2005,YR2005,Cambodia,KHM,13246583,1.75317594902836,181040,75.0429583050079,..,..,6164301624.41218,470,21840398104.0293,1650,..,64.293,3.244,49.134,40,43.8,64.8,28.3,79,86.9385681152344,130.898712158203,..,..,1.1,106851.15,..,..,2.3757688140057,259.38077766923,0.200806508805379,66.8851733311149,6293046161.83262,13.2500869136436,6.07667882538109,30.7100575859259,24.9914303601321,64.084707255092,72.7472228096896,20.2346788923861,9.66040423583834,87,..,7.89324276851379,1.12757907136677,8.01716186,..,67.7777777777778,111.535809836742,87.55661383,2934613692.7,0.725559479970341,-11435,163700000,379180190.600283,452899993.896484
2005,YR2005,Cameroon,CMR,17275171,2.73315981250508,475440,36.5449662583825,..,..,19488520528.7083,1130,43237811773.4997,2500,..,54.362,5.407,134.5,..,..,127.9,..,68,..,103.449447631836,27.0610103607178,0.826460003852844,4.8,212489.85,..,0.398681318681319,3.97901647072019,408.363135739727,0.290590465409952,191.37292476005,19509850837.2745,2.22827020600621,1.35714195929199,16.734176852467,27.9657412565661,22.2454563987642,22.7522249503959,18.6709254887878,..,45,..,..,1.24322076481902,13.03899105,..,50,28.6829461007902,123.280211,7700089817.9,19.1246978737178,-27782,77019167.2179993,243601636.500456,416540008.544922
2005,YR2005,Canada,CAN,32243753,0.944466927450734,9879750,3.5963894177628,..,..,1106266944132.29,34310,1147390008931.78,35580,..,80.1926829268293,1.57,13.475,..,98.8,6.1,..,94,..,97.3645706176758,101.391189575195,0.984269976615906,..,3475620.9,..,1.45543125996842,1.04061858829188,8422.03430847519,17.0274852712361,16948.2752209397,1173108598778.68,3.20420042827129,3.12288712707389,1.88031145780062,29.2129915241778,36.8567073235071,32.9024256932286,22.6320421110981,18.52968507421,3.5,195.889823948542,13.2994928856977,1.11066965508092,52.82047544,..,..,58.2116609417877,111.5616254,..,..,204710,933656853.336043,25552226940.9281,..
2005,YR2005,Cayman Islands,CYM,46727,3.13242221135563,264,194.695833333333,..,..,..,..,..,..,..,..,..,45.95,..,100,..,..,..,85.5140228271484,85.151123046875,80.801139831543,0.944350004196167,..,128.25,..,..,3.13242221135565,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,173.2296103,..,..,..,84.28481281,..,..,985,0,9506484000,..
2005,YR2005,Central African Republic,CAF,4208834,2.25132803027483,622980,6.75596969405117,..,..,1356623583.81555,320,2989349235.06357,710,..,46.433,5.849,150.981,..,..,149.7,..,62,26.0993099212646,63.8960113525391,..,..,6.2,227530,..,0.0514184397163121,2.52227385216219,..,0.0522710087420666,..,1337894284.8516,0.908210514871953,4.18843708159385,..,..,13.3627533256972,21.7081835399254,9.86481735599986,..,22,..,..,1.15123644974898,2.375954956,..,43.3333333333333,22.6475292876827,91.74407261,1044778987.1,..,-13609,0,10100000,88970001.2207031
2005,YR2005,Chad,TCD,10005012,3.99174947439079,1284000,7.94553049555273,..,..,4746028257.68858,470,13207587568.753,1320,..,48.312,7.134,190.652,..,..,167.5,..,27,30.0958194732666,71.6145706176758,15.6400203704834,0.612969994544983,1.9,59415,..,5.864,4.14326457839646,..,0.0479759533792827,..,6649307057.03314,17.3325337350837,28.1119336760507,53.8141243497039,9.23916035326705,47.977274188704,37.8694708381835,20.7043067306768,..,62,..,..,0.831977970064711,2.098948007,..,61.1111111111111,60.6228583734348,153.9832907,1629648503.1,..,19281,0,-99342519.3566,386440002.441406
2005,YR2005,Channel Islands,CHI,150763,0.815852624411776,..,..,..,..,8535780563.75864,56620,..,..,..,80.344,1.542,21.7366946778711,..,..,..,..,..,..,..,..,..,..,..,..,..,1.01704245449199,..,..,..,8827299477.20007,1.37773427825832,2.50470953470577,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,817,..,..,..
2005,YR2005,Chile,CHL,16175311,0.97751001174206,756096,21.7546938127747,..,..,101383483901.137,6270,188981195876.113,11680,..,78.016,1.803,50.171,..,99.8,9.1,..,90,..,104.561080932617,93.4967498779297,0.983070015907288,0.3,162711.6,..,3.87384987893785,1.04436478447545,1753.53055035542,3.46021175238628,3097.06564529115,122314960843.922,5.83704571917758,7.12031535233233,3.92221193783973,34.0353024140687,40.1755720109791,31.8869622271745,23.2677008692903,22.9947038509202,42,80.8487879494584,18.1208899058922,2.52150287673621,65.34385645,..,91.1111111111111,60.5011843926673,147.6152316,..,..,14336,0,7462207179.80944,170750000
2005,YR2005,China,CHN,1303720000,0.588124989556992,9599999.8,138.330135459593,30.2,22.1,2295109095904.23,1760,6545682659326.15,5020,5.9,74.111,1.624,13.389,..,97.5,24,4.5,86,..,..,..,..,..,1888054.65,..,19.6985317643713,3.88247297575862,1393.69132405731,4.46770002977058,1782.31215291627,2285965892360.54,11.3945918098662,3.90374426906648,11.6414956027145,47.0225784804294,33.8298575661784,28.3780352999888,40.3461495468573,9.62504082605658,..,..,8.56924385784706,1.85334243982047,30.14865123,..,64.4444444444444,62.2015404845654,88.44255469,285857036926.9,3.38467578740924,-519752,3337061829.2962,104108693867.085,1798339965.82031
2005,YR2005,Comoros,COM,592683,1.96439041104988,1861,318.475550779151,..,..,665579358.696038,1120,1223230352.37198,2060,..,59.604,5.03,91.244,..,..,84.7,..,67,..,..,..,..,0.1,394.9,..,0.833333333333333,1.86400565666597,62.4279758319371,0.253086398564602,..,653845122.872074,2.83754786988332,0.315881658228534,29.3762738871979,12.2064983234001,8.83628108091383,26.921128253126,18.042313166434,..,30,6.6261292424553,..,..,2.619106673,..,56.6666666666667,16.9764973565028,54.24082078,288623246,6.76889427698764,-2717,54055725.5272443,558865.800033729,23139999.3896484
2005,YR2005,"Congo, Dem. Rep.",COD,56550247,3.11546176922533,2344860,24.9444198407622,..,..,11227938622.7263,200,27232749597.0706,480,..,53.927,6.597,123.716,..,..,136.9,..,61,..,..,..,..,1.5,1405340,..,0.0759555555555556,4.40708190602944,294.666475992581,0.0390802897491671,86.6662881242588,11964484667.9102,6.13515115548972,29.8695466222574,21.5793822469407,31.7922104949414,22.9441827774461,29.3704219175618,11.7799002304206,..,133.5,..,..,1.38079545825312,4.856024853,..,41.1111111111111,42.5676503532146,106.6847548,10683990345.3,7.89864165850118,20379,8900000,180000000,1881800048.82813
2005,YR2005,"Congo, Rep.",COG,3672839,3.59877196603076,342000,10.755019033675,50.7,49.6,4053527229.98705,1100,11994945580.8897,3270,4.9,58.126,4.663,120.423,44.3,31.2,86.5,11.9,54,70.0593795776367,108.521209716797,..,..,3.6,221350,..,0.0207207207207207,4.34763619428637,295.89698867824,1.17347913774046,115.714301661467,6650001213.82609,7.75575897806648,32.4987395105464,6.10423786651851,61.7104106958137,75.0050837514178,44.5478085109842,25.9379984821473,35.7993182061616,37.5,..,5.68812043548284,1.65789391721431,15.1978347,..,44.4444444444444,90.962389411651,154.4126285,6294723995.9,2.25393815581457,38337,11379620.3626781,801314933.871917,1425550048.82813
2005,YR2005,Costa Rica,CRI,4315887,1.47252758666781,51100,84.5257931844888,21.2,3.3,19905021171.6528,4610,40591451078.2703,9410,4.2,78.505,2.044,66.38,..,98.5,11.3,..,89,93.5060577392578,111.861846923828,81.5925369262695,1.0006400346756,0.2,28642.1,..,..,3.44704913035542,895.697917948269,1.45277204452445,1709.03455071924,20040642476.9817,3.97666636792908,13.0133254443172,8.62223694626727,24.2695341122995,43.4645223606983,45.7581415316241,18.9641457289161,22.7646960437901,90,46.5679335590554,13.635396985214,..,25.51746605,..,75.5555555555556,84.0791407728251,99.88964573,6485430911.5,9.21708242397677,7022,420346410,1528787464.115,32610000.6103516
2005,YR2005,Cote d'Ivoire,CIV,18970215,2.26751371599435,322460,59.6547641509434,..,..,17008726968.6693,900,39000296858.3924,2060,..,51.824,5.46,130.581,..,55.1,125.7,..,84,..,..,..,..,5.1,45300.15,..,2.0161374284227,3.19366370589233,507.0279382706,0.309959592679415,166.102492776176,24036917016.59,0.99606556186427,1.21513494268486,16.0651853583535,16.2241764454845,31.8789802249852,30.9419558147997,13.8421414470655,10.6883040509977,45,..,9.87243911753158,1.46253421225943,12.38488336,..,80,56.4215452033207,129.9997464,12010684931.6,3.52157317802513,-117468,163238757.499224,349059586.543272,91279998.7792969
2005,YR2005,Croatia,HRV,4310145,0.128732789322745,56590,77.0163855335573,..,..,44205469641.7948,10260,65024018280.2001,15090,..,75.2446341463415,1.5,15.164,..,99.9,6.7,..,96,103.447090148926,103.345993041992,93.171028137207,1.02232003211975,0.1,19025,..,1.63247442201592,0.438497774560809,2261.48377838797,4.97663089361019,3582.24607292794,45835098187.6637,4.26286293442423,3.16004379860844,3.86542415708259,23.7317432257062,36.3693312500175,45.0684959308912,26.7469402928218,37.1866404789914,29,..,20.361581856263,1.76232843721919,82.39191888,..,95.5555555555555,59.766425911951,97.90903083,..,..,-3834,1874468831.81768,1814728743.16264,123459999.084473
2005,YR2005,Cuba,CUB,11246114,0.185302193413535,109890,105.65683953401,..,..,44603695963.325,3970,..,..,..,77.047,1.468,42.542,..,99.9,7.4,..,98,97.9265289306641,101.112182617188,93.052978515625,0.994029998779297,0.2,26835,..,13.8018339215635,0.307522633060114,948.73838198688,2.34036394214252,1156.66620487752,42643836100,11.2016564219094,0.380080729225,4.36365221842694,21.5268299936084,21.018043449426,18.3433309837714,10.774593517397,..,..,..,..,..,1.205162957,..,..,24.3950848502581,129.8474967,..,..,-11973,..,..,90139999.3896484
2005,YR2005,Curacao,CUW,137658,2.55007380740239,444,310.040540540541,..,..,..,..,3369627405.04248,24480,..,..,..,43.853,..,..,..,..,..,..,..,..,..,..,..,..,..,2.41607665949769,15178.8272385186,..,7613.07007220794,..,0.676425345201665,4.1000007530757,0.588865493053005,15.4098404091381,59.4962849609475,75.4151748217441,..,..,..,..,..,..,..,..,..,..,..,..,..,1460,0,..,..
2005,YR2005,Cyprus,CYP,1037062,1.78801171115289,9250,112.236147186147,15.6,0,17715663972.9176,23990,19438133153.0286,26320,8.9,78.101,1.48,7.277,..,99.3,4.6,..,86,100.081802368164,100.857948303223,96.5432815551758,1.00908005237579,0.1,1722.25,..,21.3769230769231,1.58011577343477,2140.01959381406,7.61767386652623,4062.43792560136,18433411267.2553,4.85300383835666,2.01949511307544,2.73852799962435,17.8911230141923,55.6921102559885,56.2249625665534,22.4482479311924,61.9911424810202,..,..,39.5856637275598,2.03746974323698,105.1751344,..,..,42.2113947721765,101.5012574,..,..,13237,104817181.330673,1161973511.03819,..
2005,YR2005,Czechia,CZE,10211216,0.138325980046718,78870,132.166916903961,9.8,0,127385656553.491,12480,215196463957.099,21070,9.3,75.9243902439025,1.29,10.963,78.2,99.8,4.4,..,97,98.9374389648438,99.2146987915039,95.6708526611328,1.00723004341125,..,26473.35,..,14.7908745247148,0.044623474377798,4400.87811285159,11.7508040045152,6357.42109460812,137143471328.274,6.60161752988951,0.0949442696762048,2.28463529199072,33.6171981929638,61.813226864735,59.4847335388564,29.5512145266574,31.1804750485528,57,..,14.4846863633168,1.79008377206134,114.5500833,..,..,112.74470341347,106.1445004,..,..,24895,1340517764.03134,13730164683.4592,..
2005,YR2005,Denmark,DNK,5419432,0.275481733409308,42920,135.4858,..,0.3,268878364597.465,49610,186566260237.836,34430,9.8,77.8439024390244,1.8,5.521,..,98.8,4.8,..,95,100.359573364258,98.7315902709961,124.099716186523,1.01885998249054,0.1,5790.45,..,10.4866666666667,0.613841537988877,3487.63191419322,9.26296349191935,6659.00042661297,264467336457.17,2.33664130821947,2.90642404916615,1.1456435911337,22.2395319368162,47.452125515225,41.9476153409526,22.2064484414116,40.0585965495482,6.5,..,33.071767670922,1.3114886404907,100.2371829,..,..,60.7644037077621,99.35589245,..,..,11693,666091577.137752,12847031342.3671,..
2005,YR2005,Djibouti,DJI,830861,1.51442896223044,23200,35.8438740293356,..,..,..,..,..,..,..,58.316,3.992,26.016,..,..,88.5,..,65,33.6045684814453,43.613151550293,22.9300403594971,0.75586998462677,2.9,56,..,6.33333333333333,1.57304128563813,167.296334765984,0.517535432704817,..,708633194.726566,..,..,..,..,..,..,..,..,44,..,..,6.32869062643662,5.30208386,..,50,44.7340037637269,102.299579,486891630.5,5.56439488857335,-3779,25849505.6858784,22203341.1920932,74169998.1689453
2005,YR2005,Dominica,DMA,68674,0.145721639216111,750,91.5653333333333,..,..,356700475.818117,5190,501328468.809462,7300,..,..,..,51.08,..,99,19.7,..,98,93.3904495239258,91.4736862182617,103.231147766113,1.03648996353149,..,478.7,..,8.58333335,0.600865823937137,597.023618836823,2.32984821655533,..,364255555.555556,0.655862268923528,-1.4482278443829,11.4876612878626,13.0189427447152,..,..,..,..,14,..,..,..,75.72006873,..,60,56.8282341457463,101.0172116,294216801.6,12.9118483670266,-314,21772344.4444445,19235559.2592593,21110000.6103516
2005,YR2005,Dominican Republic,DOM,9164768,1.33615456062027,48670,189.707472572966,..,7.4,27632800187.2842,3020,72079439405.5664,7860,4.1,70.875,2.605,103.28,..,..,36.5,..,79,..,108.376922607422,71.1479797363281,1.03606998920441,1.3,20227.95,..,23.1957446808511,3.38611514561565,754.492639639105,2.03933155035213,1225.56293841808,35777570135.5225,9.4282369467968,5.78125184255491,7.21193528375622,30.2693576718316,28.3311381514539,33.3224205843488,24.7730711459319,14.8944167303813,76,29.7639084944842,13.6981611220213,0.766536371799736,39.53497786,..,70,44.759887100606,98.09636361,7751825568.3,9.13945209303603,-30883,2719200000,1118400000,95000000
2005,YR2005,Ecuador,ECU,13770012,1.72443317741318,256370,55.4437590594299,42.2,11.8,39774151908.4115,2890,100515339271.019,7300,3.2,74.514,2.8,86.874,..,78.5490157285587,23.5,..,93,100.416580200195,109.874320983887,62.0088806152344,1.00459003448486,0.3,133793.45,..,2.24136528028933,2.04416697398271,678.105509276245,2.04938088023122,797.74803391602,41507085000,5.29130826699402,7.73271101107305,9.48116929916905,31.5445808829987,27.618174102084,28.4816556016882,21.6371012322354,..,69,18.2887043669533,..,2.29840279075247,45.36184863,..,86.6666666666667,49.1169158229252,115.5833274,20423092328,37.1009282582173,-16816,2460000000,493413835.545644,257799987.792969
2005,YR2005,"Egypt, Arab Rep.",EGY,79075310,1.98334143708702,1001450,79.4367471997589,..,..,91810183216.4658,1160,529979703099.663,6700,..,68.779,3.151,55.676,59.2,74.2,35.9,5.4,98,91.9718627929688,95.706672668457,..,..,0.1,624.25,..,6541.5,2.09031036470576,777.437761546556,2.051462096332,1205.28139567205,89600665557.4043,4.47174446860463,6.21272950937575,13.9818012999071,34.1487279480037,30.3435468895079,32.6090993500464,17.9758588672238,24.2916620241411,26.5,..,14.068635097493,2.71422040657605,17.23622961,..,87.7777777777778,39.4651086350975,123.8135722,30575696632.4,7.11487779392182,-18144,5017300000,5375600000,1046310058.59375
2005,YR2005,El Salvador,SLV,6037817,0.035814056190455,21040,291.400434362934,..,11.3,14618995945.6229,2420,30713398060.104,5090,3.8,70.44,2.455,80.265,..,87.2,25,..,99,89.139762878418,118.206848144531,67.7521820068359,0.972609996795654,0.6,6513.8,..,13.5508637236084,0.917230748141819,746.560056391242,1.13285979892863,757.22732239152,14698000000,2.70546347259486,4.26974869594024,6.17165600762008,24.4712886106953,25.2665668798476,44.4492447952102,18.6047081235542,18.4399237991564,40,68.0558072408947,14.5108177983399,0.90420465369438,39.94412219,..,74.4444444444444,68.7712613961083,84.26169577,9621574748.3,24.9408049976826,-91042,3028600000,511140000,218490005.493164
